gid,role,role_score,cluster_id,priority_score,evidence,role_detail,secondary_roles,depth,is_seed
100000007510567100,terminal,0.7440084255260244,5,0.31466156743318613,"depth-4 sink: 1 payer → 52k in; P(forwards) = 0.26, likely end recipient; seed money in 160",terminal_inferred,,4,False
100000004780327100,terminal,0.7114925692895429,10,0.15767127740520204,"depth-4 sink: 1 payer → 12k in; P(forwards) = 0.29, likely end recipient; seed money in 1",terminal_inferred,,4,False
100000008376785100,peripheral,0.4,7,0.27491460418289687,depth-4 sink: 1 payer → 234k in; outgoing transfers not in data; P(forwards) = 0.44; seed money in 163,truncated_unknown,,4,False
100000005745873100,peripheral,0.4,1,0.2040919169522274,depth-4 sink: 1 payer → 223k in; outgoing transfers not in data; P(forwards) = 0.32; seed money in 1,truncated_unknown,,4,False
100000002594214100,peripheral,0.4,7,0.26742374303349914,depth-4 sink: 1 payer → 1.00M in; outgoing transfers not in data; P(forwards) = 0.32; seed money in 127,truncated_unknown,,4,False
100000001299323100,terminal,0.7647278027656061,3,0.31463886785394546,"depth-4 sink: 1 payer → 109k in; P(forwards) = 0.24, likely end recipient; seed money in 96",terminal_inferred,,4,False
100000003838587100,peripheral,0.4,15,0.27314403700213014,depth-4 sink: 1 payer → 6k in; outgoing transfers not in data; P(forwards) = 0.41; seed money in 157,truncated_unknown,,4,False
100000000673915100,peripheral,0.4,7,0.204228114427671,depth-4 sink: 1 payer → 20k in; outgoing transfers not in data; P(forwards) = 0.37; seed money in 1,truncated_unknown,,4,False
100000003061115100,peripheral,0.4,1,0.3070572083875853,depth-4 sink: 1 payer → 45k in; outgoing transfers not in data; P(forwards) = 0.39; seed money in 413,truncated_unknown,,4,False
100000004326224100,peripheral,0.4,7,0.2983405699591952,depth-4 sink: 1 payer → 60k in; outgoing transfers not in data; P(forwards) = 0.40; seed money in 319,truncated_unknown,,4,False
100000004988240100,peripheral,0.4,1,0.2316038069918336,depth-4 sink: 1 payer → 20k in; outgoing transfers not in data; P(forwards) = 0.43; seed money in 24,truncated_unknown,,4,False
100000008525136100,peripheral,0.4,4,0.23868607571490058,depth-4 sink: 1 payer → 14k in; outgoing transfers not in data; P(forwards) = 0.31; seed money in 35,truncated_unknown,,4,False
100000001991973100,terminal,0.7232980384503754,10,0.16214309451560008,"depth-4 sink: 1 payer → 21k in; P(forwards) = 0.28, likely end recipient; seed money in 1",terminal_inferred,,4,False
100000004569637100,peripheral,0.4,1,0.350912795480423,depth-4 sink: 1 payer → 6k in; outgoing transfers not in data; P(forwards) = 0.41; seed money in 2k,truncated_unknown,,4,False
100000008675322100,peripheral,0.4,7,0.22779027767941298,"depth-4 sink: 1 payer → 340k in; P(forwards) = 0.61, request hop 5; seed money in 19",truncated_likely_forwarding,,4,False
100000004235471100,peripheral,0.4,7,0.2634740162456349,depth-4 sink: 1 payer → 180k in; outgoing transfers not in data; P(forwards) = 0.36; seed money in 116,truncated_unknown,,4,False
100000003194831100,peripheral,0.4,10,0.1280256269169795,depth-4 sink: 1 payer → 6k in; outgoing transfers not in data; P(forwards) = 0.46; seed money in 4,truncated_unknown,,4,False
100000008588665100,peripheral,0.4,1,0.3423323545274765,depth-4 sink: 1 payer → 25k in; outgoing transfers not in data; P(forwards) = 0.33; seed money in 1k,truncated_unknown,,4,False
100000003230329100,terminal,0.7305060399677509,3,0.3113928280225398,"depth-4 sink: 1 payer → 110k in; P(forwards) = 0.27, likely end recipient; seed money in 96",terminal_inferred,,4,False
100000002217806100,peripheral,0.4,31,0.32816781708134257,depth-4 sink: 1 payer → 55k in; outgoing transfers not in data; P(forwards) = 0.59; seed money in 755,truncated_unknown,,4,False
100000004041294100,peripheral,0.4,23,0.2234319584652179,depth-4 sink: 1 payer → 18k in; outgoing transfers not in data; P(forwards) = 0.46; seed money in 16,truncated_unknown,,4,False
100000008583971100,peripheral,0.30000000000000004,11,0.17794200166705712,"depth-4 sink: 2 payers → 51k in; P(forwards) = 0.65, request hop 5; seed money in 17",truncated_likely_forwarding,,4,False
100000008251939100,terminal,0.7407908267357008,5,0.30882777556835206,"depth-4 sink: 1 payer → 44k in; P(forwards) = 0.26, likely end recipient; seed money in 137",terminal_inferred,,4,False
100000004049912100,peripheral,0.4,11,0.26088626421220656,depth-4 sink: 1 payer → 10k in; outgoing transfers not in data; P(forwards) = 0.40; seed money in 103,truncated_unknown,,4,False
100000002227960100,peripheral,0.4,16,0.2743698142811225,depth-4 sink: 1 payer → 10k in; outgoing transfers not in data; P(forwards) = 0.43; seed money in 161,truncated_unknown,,4,False
100000008677368100,peripheral,0.4,4,0.2920754860887899,depth-4 sink: 1 payer → 14k in; outgoing transfers not in data; P(forwards) = 0.40; seed money in 272,truncated_unknown,,4,False
100000008631800100,terminal,0.7129776138006867,10,0.1583068656239388,"depth-4 sink: 1 payer → 13k in; P(forwards) = 0.29, likely end recipient; seed money in 1",terminal_inferred,,4,False
100000003220685100,peripheral,0.4,7,0.3111431326508932,depth-4 sink: 1 payer → 1.31M in; outgoing transfers not in data; P(forwards) = 0.45; seed money in 457,truncated_unknown,,4,False
100000003072205100,peripheral,0.30000000000000004,3,0.19060836688331145,depth-4 sink: 2 payers → 163k in; outgoing transfers not in data; P(forwards) = 0.33; seed money in 16,truncated_unknown,,4,False
100000001202637100,peripheral,0.4,5,0.34778025354522035,depth-4 sink: 1 payer → 10k in; outgoing transfers not in data; P(forwards) = 0.44; seed money in 710,truncated_unknown,,4,False
100000002835874100,terminal,0.7527338541405887,3,0.3001565362984432,"depth-4 sink: 1 payer → 59k in; P(forwards) = 0.25, likely end recipient; seed money in 51",terminal_inferred,,4,False
100000002707106100,peripheral,0.4,15,0.20559008918210694,depth-4 sink: 1 payer → 15k in; outgoing transfers not in data; P(forwards) = 0.53; seed money in 2,truncated_unknown,,4,False
100000008343415100,peripheral,0.4,13,0.32176653573549363,depth-4 sink: 1 payer → 100k in; outgoing transfers not in data; P(forwards) = 0.46; seed money in 655,truncated_unknown,,4,False
100000004981068100,peripheral,0.4,4,0.3169996240949678,depth-4 sink: 1 payer → 10k in; outgoing transfers not in data; P(forwards) = 0.41; seed money in 537,truncated_unknown,,4,False
100000004241142100,peripheral,0.4,1,0.23432775650070553,depth-4 sink: 1 payer → 27k in; outgoing transfers not in data; P(forwards) = 0.38; seed money in 28,truncated_unknown,,4,False
100000008190411100,peripheral,0.4,3,0.2155325048894894,"depth-4 sink: 1 payer → 198k in; P(forwards) = 0.91, request hop 5; seed money in 10",truncated_likely_forwarding,,4,False
100000008699083100,terminal,0.7221918953228591,3,0.25512057108509434,"depth-4 sink: 1 payer → 238k in; P(forwards) = 0.28, likely end recipient; seed money in 1",terminal_inferred,,4,False
100000008136608100,peripheral,0.4,5,0.33184514891831973,depth-4 sink: 1 payer → 170k in; outgoing transfers not in data; P(forwards) = 0.39; seed money in 864,truncated_unknown,,4,False
100000008695157100,peripheral,0.4,13,0.28077109562697145,depth-4 sink: 1 payer → 426k in; outgoing transfers not in data; P(forwards) = 0.54; seed money in 200,truncated_unknown,,4,False
100000000369781100,peripheral,0.4,7,0.27981771329886634,depth-4 sink: 1 payer → 5k in; outgoing transfers not in data; P(forwards) = 0.41; seed money in 197,truncated_unknown,,4,False
100000003133045100,peripheral,0.4,3,0.2069520639365429,depth-4 sink: 1 payer → 68k in; outgoing transfers not in data; P(forwards) = 0.36; seed money in 3,truncated_unknown,,4,False
100000002474570100,peripheral,0.4,10,0.11985377839036378,depth-4 sink: 1 payer → 7k in; outgoing transfers not in data; P(forwards) = 0.30; seed money in 0,truncated_unknown,,4,False
100000002514975100,peripheral,0.4,24,0.2377326933867954,depth-4 sink: 1 payer → 18k in; outgoing transfers not in data; P(forwards) = 0.41; seed money in 33,truncated_unknown,,4,False
100000001089055100,peripheral,0.4,14,0.30079212451717996,depth-4 sink: 1 payer → 13k in; outgoing transfers not in data; P(forwards) = 0.33; seed money in 337,truncated_unknown,,4,False
100000000608031100,peripheral,0.4,14,0.27682136883910724,depth-4 sink: 1 payer → 30k in; outgoing transfers not in data; P(forwards) = 0.42; seed money in 181,truncated_unknown,,4,False
100000002659103100,peripheral,0.4,34,0.27614038146188924,depth-4 sink: 1 payer → 165k in; outgoing transfers not in data; P(forwards) = 0.33; seed money in 173,truncated_unknown,,4,False
100000000733940100,peripheral,0.4,30,0.30229029674705954,depth-4 sink: 1 payer → 752k in; outgoing transfers not in data; P(forwards) = 0.54; seed money in 351,truncated_unknown,,4,False
100000001537524100,peripheral,0.4,3,0.2148515175122714,depth-4 sink: 1 payer → 150k in; outgoing transfers not in data; P(forwards) = 0.33; seed money in 1,truncated_unknown,,4,False
100000002971593100,peripheral,0.4,7,0.25693653742434236,depth-4 sink: 1 payer → 49k in; outgoing transfers not in data; P(forwards) = 0.37; seed money in 91,truncated_unknown,,4,False
100000006918814100,peripheral,0.4,4,0.20885882859275323,depth-4 sink: 1 payer → 20k in; outgoing transfers not in data; P(forwards) = 0.48; seed money in 5,truncated_unknown,,4,False
100000007381662100,peripheral,0.4,4,0.20613487908388134,depth-4 sink: 1 payer → 11k in; outgoing transfers not in data; P(forwards) = 0.34; seed money in 2,truncated_unknown,,4,False
100000003199390100,peripheral,0.4,7,0.27545939408467124,depth-4 sink: 1 payer → 260k in; outgoing transfers not in data; P(forwards) = 0.35; seed money in 168,truncated_unknown,,4,False
100000007749747100,peripheral,0.4,3,0.29275647346600786,depth-4 sink: 1 payer → 50k in; outgoing transfers not in data; P(forwards) = 0.37; seed money in 193,truncated_unknown,,4,False
100000003447411100,peripheral,0.4,8,0.23133141204094645,depth-4 sink: 1 payer → 302k in; outgoing transfers not in data; P(forwards) = 0.52; seed money in 24,truncated_unknown,,4,False
100000000500040100,peripheral,0.4,4,0.20817784121553523,depth-4 sink: 1 payer → 20k in; outgoing transfers not in data; P(forwards) = 0.37; seed money in 4,truncated_unknown,,4,False
100000008551752100,peripheral,0.4,1,0.20531769423121973,depth-4 sink: 1 payer → 406k in; outgoing transfers not in data; P(forwards) = 0.45; seed money in 2,truncated_unknown,,4,False
100000002876914100,terminal,0.7114925692895429,10,0.15767127740520204,"depth-4 sink: 1 payer → 12k in; P(forwards) = 0.29, likely end recipient; seed money in 1",terminal_inferred,,4,False
100000004571634100,peripheral,0.4,4,0.3473716611188895,depth-4 sink: 1 payer → 20k in; outgoing transfers not in data; P(forwards) = 0.39; seed money in 965,truncated_unknown,,4,False
100000004610802100,peripheral,0.4,4,0.27300783952668656,"depth-4 sink: 1 payer → 241k in; P(forwards) = 0.96, request hop 5; seed money in 156; flags near_threshold",truncated_likely_forwarding,,4,False
100000001311175100,peripheral,0.4,10,0.19428569872028853,depth-4 sink: 1 payer → 300k in; outgoing transfers not in data; P(forwards) = 0.34; seed money in 150,truncated_unknown,,4,False
100000008740295100,terminal,0.7509008315278478,3,0.3452832998287544,"depth-4 sink: 1 payer → 300k in; P(forwards) = 0.25, likely end recipient; seed money in 263",terminal_inferred,,4,False
100000002596039100,terminal,0.7044038648777478,8,0.2655396779565294,"depth-4 sink: 1 payer → 280k in; P(forwards) = 0.30, likely end recipient; seed money in 22",terminal_inferred,,4,False
100000002126791100,peripheral,0.4,3,0.3611276061386926,depth-4 sink: 1 payer → 1.31M in; outgoing transfers not in data; P(forwards) = 0.54; seed money in 1k,truncated_unknown,,4,False
100000005783452100,peripheral,0.30000000000000004,3,0.220027021579128,depth-4 sink: 2 payers → 286k in; outgoing transfers not in data; P(forwards) = 0.30; seed money in 77,truncated_unknown,,4,False
100000006693788100,peripheral,0.4,11,0.3003835320908492,depth-4 sink: 1 payer → 11k in; outgoing transfers not in data; P(forwards) = 0.40; seed money in 332,truncated_unknown,,4,False
100000002832753100,peripheral,0.4,2,0.3009283219926236,depth-4 sink: 1 payer → 12k in; outgoing transfers not in data; P(forwards) = 0.41; seed money in 339,truncated_unknown,,4,False
100000002981489100,peripheral,0.4,7,0.21076559324896355,depth-4 sink: 1 payer → 10k in; outgoing transfers not in data; P(forwards) = 0.39; seed money in 7,truncated_unknown,,4,False
100000003084870100,peripheral,0.4,10,0.15710378792418705,depth-4 sink: 1 payer → 6k in; outgoing transfers not in data; P(forwards) = 0.38; seed money in 28,truncated_unknown,,4,False
100000002791494100,terminal,0.7539894794984913,5,0.33282123082566545,"depth-4 sink: 1 payer → 86k in; P(forwards) = 0.25, likely end recipient; seed money in 265",terminal_inferred,,4,False
100000003345947100,peripheral,0.4,13,0.28758096939915123,depth-4 sink: 1 payer → 80k in; outgoing transfers not in data; P(forwards) = 0.50; seed money in 243; flags burst,truncated_unknown,,4,False
100000002733083100,terminal,0.7184292361826242,5,0.2809526922608963,"depth-4 sink: 1 payer → 15k in; P(forwards) = 0.28, likely end recipient; seed money in 47",terminal_inferred,,4,False
100000003247600100,peripheral,0.4,4,0.35254716518574614,depth-4 sink: 1 payer → 58k in; outgoing transfers not in data; P(forwards) = 0.42; seed money in 2k,truncated_unknown,,4,False
100000001378288100,peripheral,0.4,13,0.2926202759905642,"depth-4 sink: 1 payer → 268k in; P(forwards) = 0.66, request hop 5; seed money in 279",truncated_likely_forwarding,,4,False
100000002305477100,peripheral,0.4,16,0.29888535986096965,depth-4 sink: 1 payer → 20k in; outgoing transfers not in data; P(forwards) = 0.41; seed money in 322,truncated_unknown,,4,False
100000006638021100,peripheral,0.30000000000000004,3,0.23923086561667495,depth-4 sink: 2 payers → 388k in; outgoing transfers not in data; P(forwards) = 0.47; seed money in 117,truncated_unknown,,4,False
100000008517061100,peripheral,0.4,15,0.28826195677636923,depth-4 sink: 1 payer → 1.84M in; outgoing transfers not in data; P(forwards) = 0.39; seed money in 247,truncated_unknown,,4,False
100000005910895100,peripheral,0.4,29,0.2998387421890748,depth-4 sink: 1 payer → 5k in; outgoing transfers not in data; P(forwards) = 0.43; seed money in 238,truncated_unknown,,4,False
100000002723439100,peripheral,0.4,29,0.33184514891831973,depth-4 sink: 1 payer → 18k in; outgoing transfers not in data; P(forwards) = 0.54; seed money in 588,truncated_unknown,,4,False
100000002320495100,peripheral,0.4,1,0.26633416322995035,depth-4 sink: 1 payer → 14k in; outgoing transfers not in data; P(forwards) = 0.40; seed money in 126,truncated_unknown,,4,False
100000002229615100,peripheral,0.4,16,0.3769265132901497,depth-4 sink: 1 payer → 25k in; outgoing transfers not in data; P(forwards) = 0.39; seed money in 5k,truncated_unknown,,4,False
100000008327791100,peripheral,0.4,14,0.29479943559766175,depth-4 sink: 1 payer → 11k in; outgoing transfers not in data; P(forwards) = 0.40; seed money in 292,truncated_unknown,,4,False
100000002208836100,peripheral,0.4,7,0.2746422092320097,depth-4 sink: 1 payer → 90k in; outgoing transfers not in data; P(forwards) = 0.37; seed money in 162,truncated_unknown,,4,False
100000001724740100,peripheral,0.4,3,0.30569523363314943,"depth-4 sink: 1 payer → 185k in; P(forwards) = 0.62, request hop 5; seed money in 227",truncated_likely_forwarding,,4,False
100000004386286100,peripheral,0.4,2,0.4270471842533927,depth-4 sink: 1 payer → 12k in; outgoing transfers not in data; P(forwards) = 0.38; seed money in 12k,truncated_unknown,,4,False
100000001714883100,peripheral,0.4,10,0.11998997586580736,depth-4 sink: 1 payer → 7k in; outgoing transfers not in data; P(forwards) = 0.30; seed money in 0,truncated_unknown,,4,False
100000008337304100,peripheral,0.4,1,0.279272923397092,depth-4 sink: 1 payer → 105k in; outgoing transfers not in data; P(forwards) = 0.40; seed money in 192,truncated_unknown,,4,False
100000000655469100,peripheral,0.4,16,0.3295297918357785,depth-4 sink: 1 payer → 20k in; outgoing transfers not in data; P(forwards) = 0.53; seed money in 801,truncated_unknown,,4,False
100000008722541100,peripheral,0.4,7,0.27654897388822003,"depth-4 sink: 1 payer → 280k in; P(forwards) = 0.62, request hop 5; seed money in 181",truncated_likely_forwarding,,4,False
100000004222274100,peripheral,0.4,1,0.2431805924045392,depth-4 sink: 1 payer → 16k in; outgoing transfers not in data; P(forwards) = 0.39; seed money in 46,truncated_unknown,,4,False
100000006232642100,peripheral,0.4,7,0.335794875706184,"depth-4 sink: 1 payer → 456k in; P(forwards) = 0.61, request hop 5; seed money in 1k",truncated_likely_forwarding,,4,False
100000004066370100,peripheral,0.4,18,0.30086022325490175,depth-4 sink: 1 payer → 65k in; outgoing transfers not in data; P(forwards) = 0.54; seed money in 6k,truncated_unknown,,4,False
100000005685783100,peripheral,0.4,6,0.14668468105275204,depth-4 sink: 1 payer → 26k in; outgoing transfers not in data; P(forwards) = 0.39; seed money in 19,truncated_unknown,,4,False
100000006171671100,peripheral,0.4,1,0.21308095033150468,depth-4 sink: 1 payer → 10k in; outgoing transfers not in data; P(forwards) = 0.46; seed money in 9,truncated_unknown,,4,False
100000003481025100,peripheral,0.4,1,0.21090179072440715,depth-4 sink: 1 payer → 9k in; outgoing transfers not in data; P(forwards) = 0.42; seed money in 7,truncated_unknown,,4,False
100000003646145100,peripheral,0.4,18,0.3728405890268418,depth-4 sink: 1 payer → 5k in; outgoing transfers not in data; P(forwards) = 0.39; seed money in 3k,truncated_unknown,,4,False
100000002659265100,terminal,0.700731647673037,3,0.2501266636521626,"depth-4 sink: 1 payer → 141k in; P(forwards) = 0.30, likely end recipient; seed money in 1",terminal_inferred,,4,False
100000003289281100,peripheral,0.4,11,0.37869708047091644,depth-4 sink: 1 payer → 40k in; outgoing transfers not in data; P(forwards) = 0.46; seed money in 6k,truncated_unknown,,4,False
100000004840086100,peripheral,0.4,11,0.3355224807552967,depth-4 sink: 1 payer → 100k in; outgoing transfers not in data; P(forwards) = 0.44; seed money in 1000,truncated_unknown,,4,False
100000008554390100,terminal,0.7148310986895505,10,0.1586700588917884,"depth-4 sink: 1 payer → 14k in; P(forwards) = 0.29, likely end recipient; seed money in 1",terminal_inferred,,4,False
100000004691350100,peripheral,0.4,1,0.3800590552253524,depth-4 sink: 1 payer → 13k in; outgoing transfers not in data; P(forwards) = 0.39; seed money in 6k,truncated_unknown,,4,False
100000004652395100,peripheral,0.19999999999999996,4,0.232262094789811,depth-4 sink: 3 payers → 102k in; outgoing transfers not in data; P(forwards) = 0.45; seed money in 211; flags burst,truncated_unknown,,4,False
100000004979264100,peripheral,0.4,3,0.2855380072674973,depth-4 sink: 1 payer → 40k in; outgoing transfers not in data; P(forwards) = 0.34; seed money in 154,truncated_unknown,,4,False
100000008074304100,peripheral,0.4,7,0.2535316005382524,depth-4 sink: 1 payer → 6k in; outgoing transfers not in data; P(forwards) = 0.38; seed money in 78,truncated_unknown,,4,False
100000002227989100,peripheral,0.4,16,0.31482046448787027,depth-4 sink: 1 payer → 20k in; outgoing transfers not in data; P(forwards) = 0.42; seed money in 495,truncated_unknown,,4,False
100000003207060100,peripheral,0.4,1,0.35935703895792587,depth-4 sink: 1 payer → 53k in; outgoing transfers not in data; P(forwards) = 0.31; seed money in 3k,truncated_unknown,,4,False
100000004601193100,peripheral,0.4,4,0.37161481174784944,depth-4 sink: 1 payer → 84k in; outgoing transfers not in data; P(forwards) = 0.59; seed money in 3k,truncated_unknown,,4,False
100000004991593100,peripheral,0.4,4,0.23187620194272082,depth-4 sink: 1 payer → 45k in; outgoing transfers not in data; P(forwards) = 0.51; seed money in 25,truncated_unknown,,4,False
100000003128638100,peripheral,0.4,3,0.21784786197203052,depth-4 sink: 1 payer → 300k in; outgoing transfers not in data; P(forwards) = 0.32; seed money in 2,truncated_unknown,,4,False
100000005878334100,peripheral,0.4,13,0.31536525438964463,depth-4 sink: 1 payer → 76k in; outgoing transfers not in data; P(forwards) = 0.44; seed money in 501,truncated_unknown,,4,False
100000002878483100,peripheral,0.4,10,0.11971758091492017,depth-4 sink: 1 payer → 6k in; outgoing transfers not in data; P(forwards) = 0.30; seed money in 0,truncated_unknown,,4,False
100000000981693100,peripheral,0.4,1,0.2145791225613842,depth-4 sink: 1 payer → 16k in; outgoing transfers not in data; P(forwards) = 0.41; seed money in 9,truncated_unknown,,4,False
100000006416061100,peripheral,0.4,14,0.3291211994094478,depth-4 sink: 1 payer → 30k in; outgoing transfers not in data; P(forwards) = 0.37; seed money in 789,truncated_unknown,,4,False
100000008168850100,peripheral,0.4,7,0.2843122299885049,depth-4 sink: 1 payer → 188k in; outgoing transfers not in data; P(forwards) = 0.51; seed money in 228,truncated_unknown,,4,False
100000004747154100,peripheral,0.4,3,0.2068158664610993,depth-4 sink: 1 payer → 67k in; outgoing transfers not in data; P(forwards) = 0.36; seed money in 3,truncated_unknown,,4,False
100000008524903100,peripheral,0.4,1,0.2182564543983613,depth-4 sink: 1 payer → 15k in; outgoing transfers not in data; P(forwards) = 0.38; seed money in 12,truncated_unknown,,4,False
100000005049404100,peripheral,0.4,7,0.2501266636521626,depth-4 sink: 1 payer → 98k in; outgoing transfers not in data; P(forwards) = 0.48; seed money in 64,truncated_unknown,,4,False
100000002258492100,peripheral,0.4,20,0.32639724990057584,depth-4 sink: 1 payer → 9k in; outgoing transfers not in data; P(forwards) = 0.43; seed money in 474,truncated_unknown,,4,False
100000005497148100,peripheral,0.4,7,0.3013369144189543,depth-4 sink: 1 payer → 24k in; outgoing transfers not in data; P(forwards) = 0.48; seed money in 342,truncated_unknown,,4,False
100000004596284100,peripheral,0.4,2,0.3556797071209488,depth-4 sink: 1 payer → 30k in; outgoing transfers not in data; P(forwards) = 0.42; seed money in 2k,truncated_unknown,,4,False
100000007960337100,peripheral,0.4,8,0.22302336603888712,depth-4 sink: 1 payer → 36k in; outgoing transfers not in data; P(forwards) = 0.35; seed money in 15,truncated_unknown,,4,False
100000003180305100,peripheral,0.4,14,0.34982321567687424,depth-4 sink: 1 payer → 144k in; outgoing transfers not in data; P(forwards) = 0.31; seed money in 2k,truncated_unknown,,4,False
100000007653094100,peripheral,0.4,4,0.39980768916467363,depth-4 sink: 1 payer → 16k in; outgoing transfers not in data; P(forwards) = 0.36; seed money in 11k,truncated_unknown,,4,False
100000008175078100,peripheral,0.4,7,0.26143105411398093,"depth-4 sink: 1 payer → 1.85M in; P(forwards) = 0.88, request hop 5; seed money in 104",truncated_likely_forwarding,,4,False
100000004263867100,terminal,0.7052005071097449,10,0.1560596072791195,"depth-4 sink: 1 payer → 9k in; P(forwards) = 0.29, likely end recipient; seed money in 0",terminal_inferred,,4,False
100000002194320100,peripheral,0.4,2,0.3006559270417364,depth-4 sink: 1 payer → 275k in; outgoing transfers not in data; P(forwards) = 0.34; seed money in 332,truncated_unknown,,4,False
100000001222245100,peripheral,0.4,7,0.3378378378378379,"depth-4 sink: 1 payer → 420k in; P(forwards) = 0.77, request hop 5; seed money in 1k",truncated_likely_forwarding,,4,False
100000008151098100,peripheral,0.4,24,0.2573451298506731,depth-4 sink: 1 payer → 30k in; outgoing transfers not in data; P(forwards) = 0.38; seed money in 91,truncated_unknown,,4,False
100000008735802100,peripheral,0.4,1,0.225747315547759,depth-4 sink: 1 payer → 85k in; outgoing transfers not in data; P(forwards) = 0.50; seed money in 19,truncated_unknown,,4,False
100000004047887100,peripheral,0.4,7,0.20749685383831726,depth-4 sink: 1 payer → 30k in; outgoing transfers not in data; P(forwards) = 0.41; seed money in 4,truncated_unknown,,4,False
100000003146511100,peripheral,0.4,4,0.23609832368147227,depth-4 sink: 1 payer → 10k in; outgoing transfers not in data; P(forwards) = 0.46; seed money in 31,truncated_unknown,,4,False
100000007511780100,peripheral,0.4,4,0.3024264942225031,depth-4 sink: 1 payer → 155k in; outgoing transfers not in data; P(forwards) = 0.59; seed money in 353,truncated_unknown,,4,False
100000007867364100,peripheral,0.4,11,0.3091001705192393,depth-4 sink: 1 payer → 42k in; outgoing transfers not in data; P(forwards) = 0.33; seed money in 431,truncated_unknown,,4,False
100000006288612100,peripheral,0.4,12,0.2426358025027648,depth-4 sink: 1 payer → 31k in; outgoing transfers not in data; P(forwards) = 0.58; seed money in 44,truncated_unknown,,4,False
100000006735545100,peripheral,0.4,4,0.2065434715102121,depth-4 sink: 1 payer → 5k in; outgoing transfers not in data; P(forwards) = 0.39; seed money in 3,truncated_unknown,,4,False
100000004403641100,terminal,0.715132170161945,3,0.2521469262045759,"depth-4 sink: 1 payer → 172k in; P(forwards) = 0.28, likely end recipient; seed money in 1",terminal_inferred,,4,False
100000003370425100,peripheral,0.4,4,0.4070261553631842,depth-4 sink: 1 payer → 20k in; outgoing transfers not in data; P(forwards) = 0.40; seed money in 13k,truncated_unknown,,4,False
100000004350094100,peripheral,0.4,11,0.3594932364333695,depth-4 sink: 1 payer → 20k in; outgoing transfers not in data; P(forwards) = 0.48; seed money in 3k,truncated_unknown,,4,False
100000004911971100,peripheral,0.4,7,0.20545389170666334,depth-4 sink: 1 payer → 35k in; outgoing transfers not in data; P(forwards) = 0.58; seed money in 2,truncated_unknown,,4,False
100000001202787100,peripheral,0.30000000000000004,5,0.19169794668686022,depth-4 sink: 2 payers → 15k in; outgoing transfers not in data; P(forwards) = 0.60; seed money in 33,truncated_unknown,,4,False
100000008469048100,peripheral,0.4,1,0.36861846728809033,"depth-4 sink: 1 payer → 265k in; P(forwards) = 0.77, request hop 5; seed money in 4k",truncated_likely_forwarding,,4,False
100000002635746100,peripheral,0.4,10,0.11890039606225862,depth-4 sink: 1 payer → 5k in; outgoing transfers not in data; P(forwards) = 0.31; seed money in 0,truncated_unknown,,4,False
100000008321975100,peripheral,0.4,16,0.2862189946447153,depth-4 sink: 1 payer → 6k in; outgoing transfers not in data; P(forwards) = 0.42; seed money in 236,truncated_unknown,,4,False
100000003078839100,peripheral,0.4,1,0.2690581127388223,depth-4 sink: 1 payer → 14k in; outgoing transfers not in data; P(forwards) = 0.49; seed money in 138,truncated_unknown,,4,False
100000004006327100,peripheral,0.4,3,0.33470529590263515,"depth-4 sink: 1 payer → 300k in; P(forwards) = 0.64, request hop 5; seed money in 647",truncated_likely_forwarding,,4,False
100000007865484100,peripheral,0.4,1,0.2066796689856557,depth-4 sink: 1 payer → 585k in; outgoing transfers not in data; P(forwards) = 0.42; seed money in 3,truncated_unknown,,4,False
100000005367180100,peripheral,0.4,1,0.36848226981264676,depth-4 sink: 1 payer → 8k in; outgoing transfers not in data; P(forwards) = 0.40; seed money in 4k,truncated_unknown,,4,False
100000001669260100,peripheral,0.4,13,0.26068196799904114,depth-4 sink: 1 payer → 500k in; outgoing transfers not in data; P(forwards) = 0.36; seed money in 1k,truncated_unknown,,4,False
100000001297206100,peripheral,0.4,11,0.2562555500471243,depth-4 sink: 1 payer → 7k in; outgoing transfers not in data; P(forwards) = 0.39; seed money in 88,truncated_unknown,,4,False
100000002645046100,terminal,0.7114925692895429,10,0.15767127740520204,"depth-4 sink: 1 payer → 12k in; P(forwards) = 0.29, likely end recipient; seed money in 1",terminal_inferred,,4,False
100000006308406100,peripheral,0.4,16,0.36194479099135424,depth-4 sink: 1 payer → 183k in; outgoing transfers not in data; P(forwards) = 0.51; seed money in 3k,truncated_unknown,,4,False
100000002728246100,peripheral,0.4,7,0.3157738468159754,depth-4 sink: 1 payer → 10k in; outgoing transfers not in data; P(forwards) = 0.44; seed money in 510,truncated_unknown,,4,False
100000001590795100,peripheral,0.4,10,0.11862800111137142,depth-4 sink: 1 payer → 5k in; outgoing transfers not in data; P(forwards) = 0.31; seed money in 0,truncated_unknown,,4,False
100000006257675100,peripheral,0.4,16,0.34042558987126614,depth-4 sink: 1 payer → 70k in; outgoing transfers not in data; P(forwards) = 0.44; seed money in 1k,truncated_unknown,,4,False
100000002130400100,peripheral,0.4,18,0.24215911133871226,depth-4 sink: 1 payer → 10k in; outgoing transfers not in data; P(forwards) = 0.46; seed money in 659,truncated_unknown,,4,False
100000000557536100,peripheral,0.4,7,0.21280855538061746,"depth-4 sink: 1 payer → 153k in; P(forwards) = 0.80, request hop 5; seed money in 9",truncated_likely_forwarding,,4,False
